# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.8348398528981138,13.089919717982916,4.920193925922356,-173.19064744453132,1.0,0.0,0.018053654852474676,0.23450684863427196,1.0350007866532702,0.2733731759276001
 1.8542340433792028,13.070663137659784,4.917887686846388,-173.17057444212688,1.0,0.0,0.017416535226225622,0.2398087000806321,0.9984697315214516,0.27575972440369556
 1.873605879832154,13.051429531503512,4.915577612868066,-173.15123224978464,1.0,0.0,0.016774796723187484,0.24515067236209137,0.9616742676397858,0.278104736653318
 1.8929556026091419,13.032218631634887,4.913263936619335,-173.13262411930407,1.0,0.0,0.0161284838705353,0.2505319219193003,0.924616957871783,0.2804076653367259
 1.9122834518131357,13.013030170174703,4.910946890732139,-173.11475326217084,1.0,0.0,0.015477642048235776,0.2559515989905725,0.8873004219765768,0.28266797069189253
 1.931589667307382,12.993863879243749,4.908626707838422,-173.09762284901603,1.0,0.0,0.014822317826158162,0.2614088477460715,0.8497273355285675,0.28488512068267385
 1.9508744887249403,12.97471949096282,4.906303620570128,-173.08123600909676,1.0,0.0,0.014162559402149368,0.2669028064229564,0.8119004313193526,0.28705859114468807
 1.9701381554783257,12.955596737452705,4.903977861559202,-173.06559582975086,1.0,0.0,0.01349841458498199,0.27243260746146397,0.7738224982605687,0.28918786593038287
 1.9893809067692205,12.936495350834196,4.901649663437588,-173.05070535587353,1.0,0.0,0.012829933274393052,0.27799737764190696,0.7354963824971522,0.29127243705235656
 2.0086029815982633,12.917415063228084,4.89931925883723,-173.0365675893727,1.0,0.0,0.012157165986238627,0.283596238222565,0.6969249856251323,0.2933118048251558
 2.0278046187749204,12.898355606755162,4.896986880390072,-173.02318548865938,1.0,0.0,0.01148016387702658,0.2892283050784481,0.6581112663756924,0.29530547800553136
 2.0469860569274387,12.87931671353622,4.894652760728059,-173.01056196810592,1.0,0.0,0.010798979872514717,0.2948926888409111,0.6190582399145701,0.29725297393115796
 2.0661475345128637,12.86029811569205,4.892317132483135,-172.99869989751772,1.0,0.0,0.010113667542895385,0.3005884950380939,0.579768977123619,0.2991538186576128
 2.0852892898271436,12.841299545343443,4.889980228287244,-172.98760210161882,1.0,0.0,0.009424280722646542,0.30631482423617035,0.540246605355455,0.30100754709386357
 2.104411561015291,12.822320734611193,4.88764228077233,-172.97727135952275,1.0,0.0,0.00873087521854531,0.31207077218137824,0.5004943079974833,0.3028137031356113
 2.1235145860816407,12.803361415616086,4.8853035225703385,-172.9677104042115,1.0,0.0,0.008033507967007617,0.317855429942812,0.46051532458377775,0.3045718397976898
 2.142598602900143,12.784421320478918,4.882964186313212,-172.95892192201194,1.0,0.0,0.00733223514454708,0.32366788405595337,0.4203129500603684,0.3062815193437022
 2.1616638492247553,12.765500181320482,4.8806245046328955,-172.95090855208562,1.0,0.0,0.006627116297745898,0.3295072166669175,0.3798905349538129,0.30794231341451617
 2.180710562699889,12.746597730261566,4.878284710161334,-172.94367288591445,1.0,0.0,0.005918209969686053,0.3353725056773936,0.33925148636758157,0.3095538031546539
 2.1997389808709227,12.72771369942296,4.875945035530471,-172.93721746676673,1.0,0.0,0.005205577268857861,0.3412628248902542,0.2983992656655592,0.3111155793370165
 2.2187493411947687,12.708847820925458,4.87360571337225,-172.93154478920601,1.0,0.0,0.004489279016487829,0.347177244155813,0.2573373896283033,0.31262724248516693
 2.2377418810505185,12.689999826889853,4.871266976318616,-172.92665729857714,1.0,0.0,0.0037693760220824804,0.3531148295187057,0.21606943032838338,0.3140884029940897
 2.256716837750144,12.671169449436935,4.868929057001513,-172.92255739049256,1.0,0.0,0.0030459337687658403,0.35907464336537304,0.17459901476117273,0.3154986812488605
 2.2756744485492497,12.652356420687493,4.866592188052887,-172.9192474103248,1.0,0.0,0.0023190166667543255,0.3650557445721201,0.13292982429661357,0.31685770774130306
 2.2946149506578837,12.633560472762323,4.86425660210468,-172.9167296527074,1.0,0.0,0.0015886868978566438,0.37105718865373116,0.09106559447126104,0.3181651231841869
 2.3135385812514175,12.614781337782212,4.861922531788837,-172.91500636103785,1.0,0.0,0.0008550116937632263,0.3770780279126149,0.04901011533177178,0.3194205786240369
 2.3324455774814568,12.596018747867953,4.859590209737302,-172.91407972697206,1.0,0.0,0.00011806570038323105,0.3831173115884565,0.006767230782144287,0.32062373555112506
 2.351336176486819,12.577272435140342,4.8572598685820205,-172.91395188992897,1.0,0.0,-0.0006220967416063248,0.38917408600835407,-0.03565916147877887,0.32177426600735526
 2.37021061540457,12.558542131720165,4.854931740954934,-172.91462493659415,1.0,0.0,-0.0013654091983428256,0.39524739473741416,-0.07826511143119576,0.3228718526927
 2.3890691313810795,12.539827569728214,4.85260605948799,-172.91610090044847,1.0,0.0,-0.0021117821421494268,0.4013362787297846,-0.12104661391591245,0.32391618906821146
 2.407911961583149,12.521128481285281,4.85028305681313,-172.918381761241,1.0,0.0,-0.0028611598946862485,0.4074397764800984,-0.16399961360364812,0.32490697945767744
 2.426739343209172,12.50244459851216,4.847962965562301,-172.92146944455288,1.0,0.0,-0.0036134655580438596,0.41355692417530654,-0.20712000001358424,0.3258439391464546
 2.4455515135003445,12.48377565352964,4.845646018367445,-172.9253658212638,1.0,0.0,-0.0043686282792173865,0.41968675584687604,-0.25040361307674625,0.32672679447812486
 2.464348709751911,12.465121378458512,4.843332447860506,-172.9300727071209,1.0,0.0,-0.005126572748805089,0.4258283035233265,-0.29384623914585245,0.3275552829490159
 2.4831311693244404,12.44648150541957,4.84102248667343,-172.93559186222822,1.0,0.0,-0.005887228122950557,0.4319805973830849,-0.33744361387975774,0.3283291532996219
 2.50189912965516,12.427855766533604,4.838716367438161,-172.94192499058738,1.0,0.0,-0.006650517002107711,0.4381426659076309,-0.38119142198868244,0.3290481656042349
 2.52065282826931,12.409243893921403,4.836414322786641,-172.94907373962965,1.0,0.0,-0.007416363041787981,0.44431353603491175,-0.42508529745243373,0.32971209135801066
 2.539392502791524,12.390645619703763,4.834116585350818,-172.95703969974807,1.0,0.0,-0.008184690236523596,0.45049223331299926,-0.46912082349291223,0.3303207135608818
 2.5581183909572625,12.372060676001473,4.8318233877626335,-172.96582440382502,1.0,0.0,-0.0089554206785336,0.4566777820539673,-0.5132935347644545,0.33087382679994903
 2.576830730624253,12.353488794935325,4.829534962654032,-172.97542932679642,1.0,0.0,-0.009728474668681935,0.4628692054879649,-0.5575989154665921,0.331371237328294
 2.59552975978397,12.33492970862611,4.827251542656957,-172.98585588517614,1.0,0.0,-0.010503773612071707,0.4690655259174582,-0.6020324017037691,0.3318127631420108
 2.61421571657313,12.316383149194621,4.824973360403356,-172.99710543662005,1.0,0.0,-0.01128123684329088,0.4752657648716216,-0.6465893797597176,0.3321982340537204
 2.632888839285227,12.297848848761646,4.82270064852517,-173.00917927945267,1.0,0.0,-0.01206078318744815,0.48146894326084866,-0.6912651903338991,0.3325274917646196
 2.651549366382054,12.279326539447982,4.820433639654345,-173.022078652268,1.0,0.0,-0.012842330637490513,0.4876740815313623,-0.7360551243522022,0.3328003899321503
